Datetime_UTC,Transmitter,Latitude,Longitude
8/8/2017 12:59,17784,42.2807114285714,-70.9982614285714
8/8/2017 13:29,17784,42.283335,-71.0045525
8/8/2017 13:59,17784,42.2833993333333,-71.0045633333333
8/8/2017 14:29,17784,42.2823688888889,-71.0028733333333
8/8/2017 14:59,17784,42.283335,-71.0045525
8/8/2017 15:29,17784,42.284686,-71.00478
8/8/2017 15:59,17784,42.2854711764706,-71.0056524117647
8/8/2017 16:29,17784,42.2851223809524,-71.0066510952381
8/8/2017 16:59,17784,42.2852255555556,-71.006269
8/8/2017 17:29,17784,42.2830811111111,-71.0059078888889
8/8/2017 17:59,17784,42.2829638461538,-71.00449
8/8/2017 18:29,17784,42.2850170588235,-71.0055759411765
8/8/2017 18:59,17784,42.2836566666667,-71.0046066666667
8/8/2017 19:29,17784,42.2844754545455,-71.0047445454545
8/8/2017 19:59,17784,42.28237,-71.00439
8/8/2017 20:29,17784,42.2878645454545,-71.0064591818182
8/8/2017 20:59,17784,42.28965,-71.0098103333333
8/8/2017 21:29,17784,42.289034,-71.0155788
8/8/2017 22:29,17784,42.29009,-71.00569
8/8/2017 23:29,17784,42.289034,-71.0155788
8/8/2017 23:59,17784,42.28921,-71.0139306666667
8/9/2017 0:29,17784,42.2872645454545,-71.0120778181818
8/9/2017 0:59,17784,42.2853238461538,-71.0106950769231
8/9/2017 1:29,17784,42.2852376923077,-71.0058408461538
8/9/2017 1:59,17784,42.2840242857143,-71.0046685714286
8/9/2017 2:29,17784,42.28108,-70.9996233333333
8/9/2017 2:59,17784,42.2785,-70.99009
8/9/2017 3:29,17784,42.2785,-70.99009
8/9/2017 3:59,17784,42.2785,-70.99009
8/9/2017 4:29,17784,42.2785,-70.99009
8/9/2017 4:59,17784,42.2785,-70.99009
8/9/2017 5:29,17784,42.2785,-70.99009
8/9/2017 5:59,17784,42.278887,-70.99152
8/9/2017 6:29,17784,42.2820723076923,-71.00329
8/9/2017 6:59,17784,42.2877877777778,-71.0108948888889
8/9/2017 7:29,17784,42.289595,-71.010325375
8/9/2017 7:59,17784,42.28919,-71.0141179545455
8/9/2017 8:29,17784,42.2890805882353,-71.0151425294118
8/9/2017 8:59,17784,42.289364,-71.01248855
8/9/2017 9:29,17784,42.2895242857143,-71.0109875714286
8/9/2017 9:59,17784,42.2894466666667,-71.0055816666667
8/9/2017 10:29,17784,42.29009,-71.00569
8/9/2017 10:59,17784,42.29009,-71.00569
8/9/2017 11:29,17784,42.287002,-71.00517
8/9/2017 11:59,17784,42.2883084615385,-71.00539
8/9/2017 12:29,17784,42.2885976923077,-71.0083425384615
8/9/2017 12:59,17784,42.2895342105263,-71.0108946315789
8/9/2017 13:29,17784,42.288714,-71.01489575
8/9/2017 13:59,17784,42.28877,-71.018051
8/9/2017 14:29,17784,42.28877,-71.018051
8/9/2017 14:59,17784,42.28877,-71.018051
8/9/2017 15:29,17784,42.28877,-71.018051
8/9/2017 15:59,17784,42.28877,-71.018051
8/9/2017 16:29,17784,42.28877,-71.018051
8/9/2017 16:59,17784,42.28877,-71.018051
8/9/2017 17:29,17784,42.28877,-71.018051
8/9/2017 17:59,17784,42.28877,-71.018051
8/9/2017 18:29,17784,42.28889,-71.0169272727273
8/9/2017 18:59,17784,42.2889585714286,-71.0162851428571
8/9/2017 19:29,17784,42.28877,-71.018051
8/9/2017 19:59,17784,42.28877,-71.018051
8/9/2017 22:59,17784,42.28237,-71.00439
8/9/2017 23:29,17784,42.2785,-70.99009
8/9/2017 23:59,17784,42.2785,-70.99009
8/10/2017 0:29,17784,42.2785,-70.99009
8/10/2017 0:59,17784,42.2785,-70.99009
8/10/2017 1:29,17784,42.2785,-70.99009
8/10/2017 1:59,17784,42.2785,-70.99009
8/10/2017 2:29,17784,42.2785,-70.99009
8/10/2017 2:59,17784,42.2785,-70.99009
8/10/2017 3:29,17784,42.2785,-70.99009
8/10/2017 3:59,17784,42.27898375,-70.9918775
8/10/2017 4:29,17784,42.2829214285714,-71.0044828571429
8/10/2017 4:59,17784,42.2837323529412,-71.0046194117647
8/10/2017 5:29,17784,42.2860461904762,-71.0050090476191
8/10/2017 5:59,17784,42.2891915384615,-71.0084425384615
8/10/2017 6:29,17784,42.2888642857143,-71.0171680714286
8/10/2017 6:59,17784,42.289122,-71.0147547333333
8/10/2017 7:29,17784,42.28877,-71.018051
8/10/2017 8:29,17784,42.28877,-71.018051
8/10/2017 8:59,17784,42.28877,-71.018051
8/10/2017 9:29,17784,42.28877,-71.018051
8/10/2017 9:59,17784,42.28877,-71.018051
8/10/2017 12:29,17784,42.29009,-71.00569
8/10/2017 12:59,17784,42.2893911764706,-71.0122340588235
8/10/2017 13:29,17784,42.2890029411765,-71.0158696470588
8/10/2017 13:59,17784,42.2889585714286,-71.0162851428571
8/10/2017 14:29,17784,42.28877,-71.018051
8/10/2017 14:59,17784,42.28889,-71.0169272727273
8/10/2017 15:29,17784,42.28877,-71.018051
8/10/2017 15:59,17784,42.28877,-71.018051
8/10/2017 16:29,17784,42.28877,-71.018051
8/10/2017 16:59,17784,42.28877,-71.018051
8/10/2017 17:29,17784,42.28877,-71.018051
8/10/2017 17:59,17784,42.28877,-71.018051
8/10/2017 18:29,17784,42.28877,-71.018051
8/10/2017 18:59,17784,42.28877,-71.018051
8/10/2017 19:29,17784,42.28877,-71.018051
8/10/2017 19:59,17784,42.28877,-71.018051
8/10/2017 20:29,17784,42.28877,-71.018051
8/11/2017 0:59,17784,42.28877,-71.018051
8/11/2017 1:29,17784,42.28877,-71.018051
8/11/2017 1:59,17784,42.288935,-71.016505875
8/11/2017 2:29,17784,42.28877,-71.018051
8/11/2017 2:59,17784,42.2888642857143,-71.0171680714286
8/11/2017 3:29,17784,42.28877,-71.018051
8/11/2017 3:59,17784,42.28877,-71.018051
8/11/2017 4:29,17784,42.28877,-71.018051
8/11/2017 4:59,17784,42.28877,-71.018051
8/11/2017 5:29,17784,42.28877,-71.018051
8/11/2017 5:59,17784,42.28877,-71.018051
8/11/2017 6:29,17784,42.28877,-71.018051
8/11/2017 6:59,17784,42.28877,-71.018051
8/11/2017 7:29,17784,42.28877,-71.018051
8/11/2017 7:59,17784,42.28877,-71.018051
8/11/2017 8:29,17784,42.28877,-71.018051
8/11/2017 8:59,17784,42.28877,-71.018051
8/11/2017 9:29,17784,42.28877,-71.018051
8/11/2017 9:59,17784,42.28877,-71.018051
8/11/2017 10:29,17784,42.28877,-71.018051
8/11/2017 10:59,17784,42.28877,-71.018051
8/11/2017 12:59,17784,42.29009,-71.00569
8/11/2017 13:29,17784,42.28921,-71.0139306666667
8/11/2017 13:59,17784,42.2889166666667,-71.0166775555556
8/11/2017 14:29,17784,42.2888642857143,-71.0171680714286
8/11/2017 14:59,17784,42.288858,-71.0172269333333
8/11/2017 15:29,17784,42.28877,-71.018051
8/11/2017 15:59,17784,42.28877,-71.018051
8/11/2017 16:29,17784,42.28877,-71.018051
8/11/2017 16:59,17784,42.28877,-71.018051
8/11/2017 17:29,17784,42.28877,-71.018051
8/11/2017 17:59,17784,42.28877,-71.018051
8/11/2017 18:29,17784,42.28877,-71.018051
8/11/2017 18:59,17784,42.28877,-71.018051
8/11/2017 19:29,17784,42.28877,-71.018051
8/11/2017 19:59,17784,42.28877,-71.018051
8/11/2017 20:29,17784,42.28877,-71.018051
8/11/2017 20:59,17784,42.28877,-71.018051
8/11/2017 21:29,17784,42.28877,-71.018051
8/11/2017 21:59,17784,42.28877,-71.018051
8/12/2017 0:59,17784,42.29009,-71.00569
8/12/2017 1:29,17784,42.2889585714286,-71.0162851428571
8/12/2017 1:59,17784,42.2891,-71.01496075
8/12/2017 2:29,17784,42.28877,-71.018051
8/12/2017 2:59,17784,42.28877,-71.018051
8/12/2017 3:29,17784,42.28877,-71.018051
8/12/2017 3:59,17784,42.28877,-71.018051
8/12/2017 4:29,17784,42.28877,-71.018051
8/12/2017 4:59,17784,42.288858,-71.0172269333333
8/12/2017 5:29,17784,42.28877,-71.018051
8/12/2017 5:59,17784,42.28877,-71.018051
8/12/2017 6:29,17784,42.28877,-71.018051
8/12/2017 6:59,17784,42.28877,-71.018051
8/12/2017 7:29,17784,42.28877,-71.018051
8/12/2017 7:59,17784,42.2888525,-71.0172784375
8/12/2017 8:29,17784,42.2888525,-71.0172784375
8/12/2017 8:59,17784,42.28877,-71.018051
8/12/2017 9:29,17784,42.28877,-71.018051
8/12/2017 9:59,17784,42.28877,-71.018051
8/12/2017 10:29,17784,42.28877,-71.018051
8/12/2017 10:59,17784,42.28877,-71.018051
8/12/2017 11:29,17784,42.28877,-71.018051
8/12/2017 13:59,17784,42.289034,-71.0155788
8/12/2017 14:29,17784,42.28877,-71.018051
8/12/2017 14:59,17784,42.28877,-71.018051
8/12/2017 15:29,17784,42.28877,-71.018051
8/12/2017 15:59,17784,42.28877,-71.018051
8/12/2017 16:29,17784,42.28877,-71.018051
8/12/2017 16:59,17784,42.28877,-71.018051
8/12/2017 17:29,17784,42.28877,-71.018051
8/12/2017 17:59,17784,42.28877,-71.018051
8/12/2017 18:29,17784,42.28877,-71.018051
8/12/2017 18:59,17784,42.28877,-71.018051
8/12/2017 19:29,17784,42.28877,-71.018051
8/12/2017 19:59,17784,42.2868007692308,-71.0138476153846
8/12/2017 20:29,17784,42.28877,-71.018051
8/12/2017 20:59,17784,42.2878557142857,-71.0160994285714
8/12/2017 21:29,17784,42.2869414285714,-71.0141478571429
8/12/2017 21:59,17784,42.2834366666667,-71.0066668333333
8/12/2017 22:29,17784,42.28237,-71.00439
8/12/2017 22:59,17784,42.28877,-71.018051
8/12/2017 23:29,17784,42.28877,-71.018051
8/12/2017 23:59,17784,42.28877,-71.018051
8/13/2017 0:29,17784,42.28877,-71.018051
8/13/2017 1:29,17784,42.29009,-71.00569
8/13/2017 2:29,17784,42.28877,-71.018051
8/13/2017 2:59,17784,42.28877,-71.018051
8/13/2017 3:29,17784,42.28877,-71.018051
8/13/2017 3:59,17784,42.28877,-71.018051
8/13/2017 4:29,17784,42.28877,-71.018051
8/13/2017 4:59,17784,42.288946,-71.0164028666667
8/13/2017 5:29,17784,42.28877,-71.018051
8/13/2017 5:59,17784,42.28877,-71.018051
8/13/2017 6:29,17784,42.28877,-71.018051
8/13/2017 6:59,17784,42.28877,-71.018051
8/13/2017 7:29,17784,42.28877,-71.018051
8/13/2017 7:59,17784,42.28877,-71.018051
8/13/2017 8:29,17784,42.28877,-71.018051
8/13/2017 8:59,17784,42.28877,-71.018051
8/13/2017 9:29,17784,42.28877,-71.018051
8/13/2017 9:59,17784,42.2888715384615,-71.0171001538462
8/13/2017 10:29,17784,42.28877,-71.018051
8/13/2017 10:59,17784,42.28888,-71.0170209166667
8/13/2017 11:29,17784,42.28877,-71.018051
8/13/2017 11:59,17784,42.28877,-71.018051
8/13/2017 12:29,17784,42.28877,-71.018051
8/13/2017 14:29,17784,42.28877,-71.018051
8/13/2017 14:59,17784,42.28877,-71.018051
8/13/2017 15:29,17784,42.28877,-71.018051
8/13/2017 16:59,17784,42.28877,-71.018051
8/13/2017 17:29,17784,42.28877,-71.018051
8/13/2017 17:59,17784,42.28877,-71.018051
8/13/2017 18:29,17784,42.28877,-71.018051
8/13/2017 18:59,17784,42.28877,-71.018051
8/13/2017 19:29,17784,42.28877,-71.018051
8/13/2017 19:59,17784,42.2888525,-71.0172784375
8/13/2017 20:29,17784,42.28877,-71.018051
8/13/2017 20:59,17784,42.28877,-71.018051
8/13/2017 21:29,17784,42.28877,-71.018051
8/13/2017 21:59,17784,42.28877,-71.018051
8/14/2017 0:59,17784,42.28237,-71.00439
8/14/2017 1:29,17784,42.28237,-71.00439
8/14/2017 1:59,17784,42.2785,-70.99009
8/14/2017 2:29,17784,42.2785,-70.99009
8/14/2017 2:59,17784,42.2785,-70.99009
8/14/2017 3:29,17784,42.2785,-70.99009
8/14/2017 3:59,17784,42.2785,-70.99009
8/14/2017 4:29,17784,42.2785,-70.99009
8/14/2017 4:59,17784,42.2785,-70.99009
8/14/2017 5:29,17784,42.2785,-70.99009
8/14/2017 5:59,17784,42.2785,-70.99009
8/14/2017 6:29,17784,42.2785,-70.99009
8/14/2017 6:59,17784,42.2807575,-70.9984316666667
8/14/2017 7:29,17784,42.2832277777778,-71.0045344444444
8/14/2017 7:59,17784,42.28943,-71.0118705
8/14/2017 8:29,17784,42.28877,-71.018051
8/14/2017 8:59,17784,42.28877,-71.018051
8/14/2017 9:29,17784,42.28877,-71.018051
8/14/2017 9:59,17784,42.28877,-71.018051
8/14/2017 10:29,17784,42.28877,-71.018051
8/14/2017 10:59,17784,42.28877,-71.018051
8/14/2017 11:29,17784,42.28877,-71.018051
8/14/2017 11:59,17784,42.28877,-71.018051
8/14/2017 12:29,17784,42.28877,-71.018051
8/14/2017 12:59,17784,42.28877,-71.018051
8/14/2017 13:29,17784,42.29009,-71.00569
8/14/2017 13:59,17784,42.29009,-71.00569
8/14/2017 14:29,17784,42.29009,-71.00569
8/14/2017 14:59,17784,42.29009,-71.00569
8/14/2017 15:29,17784,42.28899,-71.0159908333333
8/14/2017 15:59,17784,42.2889585714286,-71.0162851428571
8/14/2017 16:29,17784,42.28877,-71.018051
8/14/2017 16:59,17784,42.28877,-71.018051
8/14/2017 17:29,17784,42.28877,-71.018051
8/14/2017 17:59,17784,42.28877,-71.018051
8/14/2017 18:29,17784,42.28877,-71.018051
8/14/2017 18:59,17784,42.2888642857143,-71.0171680714286
8/14/2017 19:29,17784,42.288935,-71.016505875
8/14/2017 19:59,17784,42.28877,-71.018051
8/14/2017 20:29,17784,42.28877,-71.018051
8/14/2017 20:59,17784,42.2884313333333,-71.0163162
8/14/2017 21:29,17784,42.28749,-71.0153188
8/14/2017 21:59,17784,42.28557,-71.0112205
8/14/2017 22:29,17784,42.2866366666667,-71.0134973333333
8/14/2017 22:59,17784,42.28749,-71.0153188
8/14/2017 23:29,17784,42.2845033333333,-71.0089436666667
8/14/2017 23:59,17784,42.28237,-71.00439
8/15/2017 0:29,17784,42.2785,-70.99009
8/15/2017 1:59,17784,42.2785,-70.99009
8/15/2017 2:29,17784,42.2785,-70.99009
8/15/2017 2:59,17784,42.2785,-70.99009
8/15/2017 3:29,17784,42.2785,-70.99009
8/15/2017 3:59,17784,42.2785,-70.99009
8/15/2017 4:29,17784,42.2785,-70.99009
8/15/2017 4:59,17784,42.2785,-70.99009
8/15/2017 5:29,17784,42.2785,-70.99009
8/15/2017 5:59,17784,42.2785,-70.99009
8/15/2017 7:29,17784,42.2785,-70.99009
8/15/2017 7:59,17784,42.2785,-70.99009
8/15/2017 8:29,17784,42.27995125,-70.9954525
8/15/2017 8:59,17784,42.28237,-71.00439
8/15/2017 9:29,17784,42.2875,-71.0115455
8/15/2017 9:59,17784,42.2888715384615,-71.0171001538462
8/15/2017 10:29,17784,42.28877,-71.018051
8/15/2017 10:59,17784,42.28877,-71.018051
8/15/2017 11:29,17784,42.28877,-71.018051
8/15/2017 11:59,17784,42.28877,-71.018051
8/15/2017 12:29,17784,42.28877,-71.018051
8/15/2017 12:59,17784,42.28877,-71.018051
8/15/2017 13:29,17784,42.28877,-71.018051
8/15/2017 13:59,17784,42.28877,-71.018051
8/15/2017 14:29,17784,42.28877,-71.018051
8/15/2017 15:59,17784,42.28877,-71.018051
8/15/2017 16:29,17784,42.28877,-71.018051
8/15/2017 16:59,17784,42.28877,-71.018051
8/15/2017 17:29,17784,42.28877,-71.018051
8/15/2017 17:59,17784,42.28877,-71.018051
8/15/2017 18:29,17784,42.28877,-71.018051
8/15/2017 18:59,17784,42.28877,-71.018051
8/15/2017 19:29,17784,42.28877,-71.018051
8/15/2017 19:59,17784,42.28877,-71.018051
8/15/2017 20:29,17784,42.28877,-71.018051
8/15/2017 20:59,17784,42.28877,-71.018051
8/15/2017 21:29,17784,42.28877,-71.018051
8/15/2017 21:59,17784,42.28877,-71.018051
8/15/2017 22:29,17784,42.28877,-71.018051
8/15/2017 23:29,17784,42.28877,-71.018051
8/15/2017 23:59,17784,42.28877,-71.018051
8/16/2017 0:29,17784,42.28877,-71.018051
8/16/2017 0:59,17784,42.28877,-71.018051
8/16/2017 1:29,17784,42.28877,-71.018051
8/16/2017 2:29,17784,42.2843,-71.004715
8/16/2017 2:59,17784,42.28237,-71.00439
8/16/2017 3:29,17784,42.2785,-70.99009
8/16/2017 3:59,17784,42.2785,-70.99009
8/16/2017 4:29,17784,42.2785,-70.99009
8/16/2017 4:59,17784,42.2785,-70.99009
8/16/2017 5:29,17784,42.2785,-70.99009
8/16/2017 5:59,17784,42.2790953846154,-70.99229
8/16/2017 6:29,17784,42.28237,-71.00439
8/16/2017 6:59,17784,42.2849330769231,-71.0086933846154
8/16/2017 7:29,17784,42.28877,-71.018051
8/16/2017 7:59,17784,42.28877,-71.018051
8/16/2017 8:29,17784,42.28877,-71.018051
8/16/2017 13:59,17784,42.28877,-71.018051
8/16/2017 14:29,17784,42.28877,-71.018051
8/16/2017 14:59,17784,42.28877,-71.018051
8/16/2017 15:29,17784,42.28877,-71.018051
8/16/2017 17:29,17784,42.28877,-71.018051
8/16/2017 18:59,17784,42.28877,-71.018051
8/16/2017 19:29,17784,42.28877,-71.018051
8/16/2017 19:59,17784,42.2873477777778,-71.0150152222222
8/16/2017 20:29,17784,42.28877,-71.018051
8/16/2017 20:59,17784,42.28877,-71.018051
8/16/2017 21:29,17784,42.2883,-71.013253125
8/16/2017 21:59,17784,42.28749,-71.0153188
8/16/2017 22:29,17784,42.28877,-71.018051
8/16/2017 22:59,17784,42.28877,-71.018051
8/16/2017 23:29,17784,42.28877,-71.018051
8/16/2017 23:59,17784,42.28237,-71.00439
8/17/2017 0:29,17784,42.2785,-70.99009
8/17/2017 0:59,17784,42.2785,-70.99009
8/17/2017 3:29,17784,42.2785,-70.99009
8/17/2017 3:59,17784,42.2785,-70.99009
8/17/2017 4:29,17784,42.2785,-70.99009
8/17/2017 4:59,17784,42.2785,-70.99009
8/17/2017 5:29,17784,42.2785,-70.99009
8/17/2017 5:59,17784,42.2785,-70.99009
8/17/2017 6:29,17784,42.2785,-70.99009
8/17/2017 6:59,17784,42.2785,-70.99009
8/17/2017 7:29,17784,42.2785,-70.99009
8/17/2017 7:59,17784,42.2785,-70.99009
8/17/2017 8:29,17784,42.2816645454545,-70.9993081818182
8/17/2017 8:59,17784,42.284686,-71.00478
8/17/2017 9:29,17784,42.2861214285714,-71.0113133571429
8/17/2017 9:59,17784,42.28685,-71.0139527
8/17/2017 10:29,17784,42.2868525,-71.013009375
8/17/2017 10:59,17784,42.2886175,-71.0148795
8/17/2017 11:29,17784,42.28877,-71.018051
8/17/2017 11:59,17784,42.28877,-71.018051
8/17/2017 12:29,17784,42.28877,-71.018051
8/17/2017 12:59,17784,42.2882776923077,-71.0170001538462
8/17/2017 13:29,17784,42.2882776923077,-71.0170001538462
8/17/2017 13:59,17784,42.28877,-71.018051
8/17/2017 14:29,17784,42.28877,-71.018051
8/17/2017 14:59,17784,42.2882366666667,-71.0169125833333
8/17/2017 15:29,17784,42.2860271428571,-71.0121962857143
8/17/2017 15:59,17784,42.28237,-71.00439
8/17/2017 16:29,17784,42.28237,-71.00439
8/17/2017 16:59,17784,42.2820723076923,-71.00329
8/17/2017 17:29,17784,42.2785,-70.99009
8/17/2017 17:59,17784,42.2785,-70.99009
8/17/2017 18:29,17784,42.2785,-70.99009
8/17/2017 18:59,17784,42.2785,-70.99009
8/17/2017 19:29,17784,42.2785,-70.99009
8/17/2017 19:59,17784,42.2785,-70.99009
8/17/2017 20:59,17784,42.2785,-70.99009
8/17/2017 21:29,17784,42.2785,-70.99009
8/17/2017 22:29,17784,42.2785,-70.99009
8/18/2017 3:59,17784,42.2785,-70.99009
8/18/2017 4:29,17784,42.2785,-70.99009
8/18/2017 4:59,17784,42.2785,-70.99009
8/18/2017 5:29,17784,42.2785,-70.99009
8/18/2017 5:59,17784,42.2785,-70.99009
8/18/2017 6:29,17784,42.2785,-70.99009
8/18/2017 6:59,17784,42.2785,-70.99009
8/18/2017 7:29,17784,42.2785,-70.99009
8/18/2017 7:59,17784,42.2785,-70.99009
8/18/2017 8:29,17784,42.2785,-70.99009
8/18/2017 8:59,17784,42.2785,-70.99009
8/18/2017 9:29,17784,42.2785,-70.99009
8/18/2017 9:59,17784,42.2785,-70.99009
8/18/2017 10:29,17784,42.2785,-70.99009
8/18/2017 11:29,17784,42.2785,-70.99009
8/18/2017 11:59,17784,42.2785,-70.99009
8/18/2017 12:29,17784,42.2785,-70.99009
8/18/2017 12:59,17784,42.2785,-70.99009
8/18/2017 18:59,17784,42.2785,-70.99009
8/18/2017 22:29,17784,42.2785,-70.99009
8/18/2017 22:59,17784,42.2785,-70.99009
8/18/2017 23:29,17784,42.2785,-70.99009
8/19/2017 0:29,17784,42.2785,-70.99009
8/19/2017 0:59,17784,42.2785,-70.99009
8/19/2017 1:29,17784,42.27936,-70.9932677777778
8/19/2017 1:59,17784,42.2798821428571,-70.9951971428571
8/19/2017 2:29,17784,42.282610625,-71.0035775
8/19/2017 2:59,17784,42.28237,-71.00439
8/19/2017 3:29,17784,42.28621,-71.0125866
8/19/2017 3:59,17784,42.28877,-71.018051
8/19/2017 4:29,17784,42.28877,-71.018051
8/19/2017 4:59,17784,42.28877,-71.018051
8/19/2017 5:29,17784,42.29009,-71.00569
8/19/2017 5:59,17784,42.29009,-71.00569
8/19/2017 6:29,17784,42.29009,-71.00569
8/19/2017 6:59,17784,42.29009,-71.00569
8/19/2017 7:29,17784,42.29009,-71.00569
8/19/2017 7:59,17784,42.29009,-71.00569
8/19/2017 8:29,17784,42.28877,-71.018051
8/19/2017 8:59,17784,42.28877,-71.018051
8/19/2017 9:29,17784,42.288858,-71.0172269333333
8/19/2017 9:59,17784,42.28877,-71.018051
8/19/2017 10:29,17784,42.2889166666667,-71.0166775555556
8/19/2017 10:59,17784,42.28877,-71.018051
8/19/2017 11:29,17784,42.28877,-71.018051
8/19/2017 11:59,17784,42.289034,-71.0155788
8/19/2017 12:29,17784,42.2888642857143,-71.0171680714286
8/19/2017 12:59,17784,42.2888525,-71.0172784375
8/19/2017 13:29,17784,42.28877,-71.018051
8/19/2017 13:59,17784,42.2889730769231,-71.0161493076923
8/19/2017 14:29,17784,42.28877,-71.018051
8/19/2017 14:59,17784,42.28877,-71.018051
8/19/2017 15:29,17784,42.28877,-71.018051
8/19/2017 15:59,17784,42.28877,-71.018051
8/19/2017 16:29,17784,42.28877,-71.018051
8/19/2017 16:59,17784,42.28877,-71.018051
8/19/2017 17:29,17784,42.28877,-71.018051
8/19/2017 20:29,17784,42.28877,-71.018051
8/19/2017 20:59,17784,42.28877,-71.018051
8/19/2017 21:29,17784,42.28877,-71.018051
8/19/2017 21:59,17784,42.2882776923077,-71.0170001538462
8/19/2017 22:29,17784,42.28877,-71.018051
8/19/2017 22:59,17784,42.28877,-71.018051
8/19/2017 23:29,17784,42.28877,-71.018051
8/19/2017 23:59,17784,42.28877,-71.018051
8/20/2017 0:29,17784,42.28317,-71.006097625
8/20/2017 0:59,17784,42.2805368421053,-70.9976163157895
8/20/2017 1:29,17784,42.2785,-70.99009
8/20/2017 1:59,17784,42.2785,-70.99009
8/20/2017 3:59,17784,42.2785,-70.99009
8/20/2017 4:29,17784,42.2785,-70.99009
8/20/2017 4:59,17784,42.2785,-70.99009
8/20/2017 5:29,17784,42.2785,-70.99009
8/20/2017 5:59,17784,42.2785,-70.99009
8/20/2017 6:29,17784,42.2785,-70.99009
8/20/2017 6:59,17784,42.2785,-70.99009
8/20/2017 7:29,17784,42.2785,-70.99009
8/20/2017 7:59,17784,42.2785,-70.99009
8/20/2017 8:29,17784,42.2785,-70.99009
8/20/2017 8:59,17784,42.278758,-70.9910433333333
8/20/2017 9:29,17784,42.2785,-70.99009
8/20/2017 9:59,17784,42.2785,-70.99009
8/20/2017 10:29,17784,42.2785,-70.99009
8/20/2017 10:59,17784,42.2785,-70.99009
8/20/2017 11:29,17784,42.2785,-70.99009
8/20/2017 11:59,17784,42.2785,-70.99009
8/20/2017 12:29,17784,42.2785,-70.99009
8/20/2017 12:59,17784,42.2785,-70.99009
8/20/2017 13:29,17784,42.2785,-70.99009
8/20/2017 13:59,17784,42.2785,-70.99009
8/20/2017 14:29,17784,42.2785,-70.99009
8/20/2017 14:59,17784,42.2785,-70.99009
8/20/2017 15:29,17784,42.2785,-70.99009
8/20/2017 15:59,17784,42.279145,-70.9924733333333
8/20/2017 22:59,17784,42.2785,-70.99009
8/21/2017 0:59,17784,42.2785,-70.99009
8/21/2017 1:29,17784,42.2785,-70.99009
8/21/2017 1:59,17784,42.2785,-70.99009
8/21/2017 2:29,17784,42.2785,-70.99009
8/21/2017 2:59,17784,42.2785,-70.99009
8/21/2017 3:29,17784,42.2785,-70.99009
8/21/2017 4:29,17784,42.2785,-70.99009
8/21/2017 4:59,17784,42.279225625,-70.99277125
8/21/2017 5:29,17784,42.2790528571429,-70.9921328571428
8/21/2017 5:59,17784,42.2785,-70.99009
8/21/2017 6:29,17784,42.2785,-70.99009
8/21/2017 6:59,17784,42.2785,-70.99009
8/21/2017 13:29,17784,42.2785,-70.99009
8/21/2017 13:59,17784,42.2785,-70.99009
8/21/2017 14:29,17784,42.2785,-70.99009
8/21/2017 15:29,17784,42.2785,-70.99009
8/21/2017 15:59,17784,42.2785,-70.99009
8/21/2017 16:29,17784,42.2785,-70.99009
8/21/2017 16:59,17784,42.2785,-70.99009
8/21/2017 17:29,17784,42.2785,-70.99009
8/21/2017 19:29,17784,42.2785,-70.99009
8/21/2017 19:59,17784,42.2785,-70.99009
8/21/2017 20:29,17784,42.2785,-70.99009
8/21/2017 20:59,17784,42.2785,-70.99009
8/21/2017 21:29,17784,42.2785,-70.99009
8/21/2017 21:59,17784,42.2785,-70.99009
8/21/2017 22:29,17784,42.2785,-70.99009
8/21/2017 23:59,17784,42.2785,-70.99009
8/22/2017 0:29,17784,42.2785,-70.99009
8/22/2017 5:59,17784,42.2785,-70.99009
8/22/2017 6:29,17784,42.2785,-70.99009
8/22/2017 6:59,17784,42.280435,-70.99724
8/22/2017 7:29,17784,42.28237,-71.00439
8/22/2017 7:59,17784,42.28237,-71.00439
8/22/2017 8:29,17784,42.2785,-70.99009
8/22/2017 8:59,17784,42.2785,-70.99009
8/22/2017 9:29,17784,42.2785,-70.99009
8/22/2017 9:59,17784,42.2785,-70.99009
8/22/2017 10:29,17784,42.2785,-70.99009
8/22/2017 10:59,17784,42.2785,-70.99009
8/22/2017 11:29,17784,42.2785,-70.99009
8/22/2017 12:29,17784,42.2785,-70.99009
8/22/2017 12:59,17784,42.2785,-70.99009
8/22/2017 13:29,17784,42.2785,-70.99009
8/22/2017 15:59,17784,42.2785,-70.99009
8/22/2017 16:29,17784,42.2785,-70.99009
8/22/2017 16:59,17784,42.2785,-70.99009
8/22/2017 17:29,17784,42.2785,-70.99009
8/22/2017 18:29,17784,42.2785,-70.99009
8/23/2017 2:59,17784,42.2785,-70.99009
8/23/2017 4:59,17784,42.2785,-70.99009
8/23/2017 5:59,17784,42.2785,-70.99009
8/23/2017 6:29,17784,42.2785,-70.99009
8/23/2017 7:59,17784,42.2785,-70.99009
8/23/2017 8:29,17784,42.2785,-70.99009
8/23/2017 8:59,17784,42.2785,-70.99009
8/23/2017 9:29,17784,42.2785,-70.99009
8/23/2017 9:59,17784,42.2785,-70.99009
8/23/2017 10:29,17784,42.2785,-70.99009
8/23/2017 10:59,17784,42.2785,-70.99009
8/23/2017 11:29,17784,42.2785,-70.99009
8/23/2017 11:59,17784,42.2785,-70.99009
8/23/2017 12:29,17784,42.2785,-70.99009
8/23/2017 12:59,17784,42.2785,-70.99009
8/23/2017 13:29,17784,42.2785,-70.99009
